match_id,home_team,away_team,home_elo,away_elo,elo_diff,home_form5,away_form5,form_diff,home_avg_goals,away_avg_goals,home_avg_conceded,away_avg_conceded,home_possession_avg,away_possession_avg,home_shots_avg,away_shots_avg,opponent_style_home,opponent_style_away,home_strategy_used,away_strategy_used,home_formation_used,away_formation_used,result,goal_diff
8881,Team_9,Team_17,1668,1640,28,11,4,7,1.2,2.02,0.59,0.64,41.42,58.43,11.83,10.47,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.56
8882,Team_12,Team_3,1776,1742,34,0,10,-10,1.79,1.21,1.27,1.97,50.23,49.04,10.73,9.65,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,-0.18
8883,Team_20,Team_19,1878,1409,469,14,10,4,0.66,2.3,1.85,0.95,47.53,56.68,14.79,6.43,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.29
8884,Team_13,Team_10,1413,1448,-35,6,11,-5,1.68,2.18,0.61,0.67,64.08,40.81,9.88,10.79,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,1.01
8885,Team_11,Team_5,1726,1876,-150,7,13,-6,0.77,1.34,2.14,0.71,61.84,35.18,6.96,7.99,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Draw,0.06
8886,Team_9,Team_3,1444,1535,-91,4,5,-1,2.62,1.91,1.03,0.74,56.14,39.82,8.03,13.09,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,1.88
8887,Team_5,Team_17,1921,1782,139,10,11,-1,1.56,0.61,0.58,2.13,41.35,58.09,11.45,13.04,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Draw,-0.57
8888,Team_18,Team_12,1522,1792,-270,3,9,-6,2.29,1.49,1.46,0.62,41.8,61.9,13.1,7.53,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,1.67
8889,Team_1,Team_3,1756,1743,13,10,3,7,2.3,2.49,1.97,2.0,43.76,55.52,15.24,18.62,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.3
8890,Team_12,Team_2,1611,1569,42,3,13,-10,2.71,2.72,1.63,1.36,54.31,49.7,15.71,9.38,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.35
8891,Team_13,Team_15,1540,1896,-356,2,6,-4,1.96,0.68,1.77,1.44,47.48,57.08,12.92,12.68,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.52
8892,Team_16,Team_5,1430,1459,-29,2,13,-11,1.7,1.64,0.62,1.12,47.55,53.71,9.86,9.25,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.58
8893,Team_5,Team_17,1984,1543,441,2,10,-8,1.26,0.7,1.35,1.27,61.75,38.72,19.2,12.77,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.01
8894,Team_10,Team_3,1972,1839,133,7,8,-1,2.58,2.19,0.96,1.89,55.32,46.51,6.93,14.15,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Away Win,0.69
8895,Team_2,Team_16,1465,1543,-78,14,1,13,1.43,0.86,2.07,1.82,53.51,45.04,19.78,7.31,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.39
8896,Team_14,Team_2,1522,1858,-336,8,6,2,0.72,1.37,1.77,1.22,52.33,50.9,14.62,15.35,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.5
8897,Team_4,Team_8,1602,1598,4,11,3,8,1.45,0.75,0.97,1.92,40.55,54.96,15.62,11.41,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,-0.47
8898,Team_16,Team_19,1758,1572,186,3,0,3,2.11,1.14,1.62,1.52,51.17,43.93,14.24,7.54,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.59
8899,Team_9,Team_12,1723,1661,62,5,5,0,2.37,2.55,2.12,1.59,48.7,50.18,13.92,14.06,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,0.78
8900,Team_6,Team_16,1900,1511,389,8,10,-2,1.8,1.3,1.92,1.1,51.7,45.58,10.14,13.78,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.7
8901,Team_6,Team_17,1966,1999,-33,7,10,-3,1.2,1.17,1.43,0.53,47.38,55.28,18.08,11.5,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.67
8902,Team_13,Team_16,1694,1737,-43,12,9,3,0.59,2.44,1.22,1.3,60.21,39.33,7.46,13.06,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.71
8903,Team_12,Team_2,1999,1673,326,8,5,3,0.94,0.88,1.82,1.55,40.16,63.19,7.7,16.33,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.61
8904,Team_17,Team_17,1910,1476,434,0,3,-3,0.92,0.52,0.6,1.87,41.92,60.86,17.48,10.3,Possession,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.95
8905,Team_15,Team_4,1589,1489,100,11,13,-2,1.53,0.66,1.39,1.25,62.57,32.61,13.42,16.25,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.28
8906,Team_14,Team_14,1955,1462,493,9,14,-5,0.86,2.42,2.19,1.94,49.62,46.19,15.93,15.35,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-1.08
8907,Team_18,Team_19,1553,1529,24,1,0,1,1.83,1.22,0.93,0.99,47.07,51.72,7.63,17.95,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.84
8908,Team_8,Team_14,1927,1785,142,0,12,-12,2.46,1.65,1.34,1.18,41.14,55.29,16.0,8.0,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Away Win,1.28
8909,Team_14,Team_1,1864,1874,-10,14,7,7,1.72,1.34,1.79,1.59,52.01,48.74,12.04,16.97,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.13
8910,Team_11,Team_4,1861,1612,249,7,8,-1,2.48,2.3,1.19,1.95,40.95,62.91,12.58,10.62,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.53
8911,Team_3,Team_8,1853,1542,311,2,12,-10,1.92,1.92,0.67,1.74,57.79,38.37,6.61,19.76,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.18
8912,Team_14,Team_7,1633,1829,-196,13,11,2,1.4,1.41,1.79,1.28,41.81,55.66,18.52,14.29,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.12
8913,Team_9,Team_12,1769,1999,-230,1,7,-6,2.31,0.92,0.54,1.58,54.42,40.98,11.75,13.89,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.73
8914,Team_13,Team_20,1590,1584,6,11,11,0,0.81,1.47,0.97,1.33,40.23,63.44,6.81,12.02,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,-0.52
8915,Team_5,Team_3,1937,1848,89,11,1,10,0.96,2.58,1.39,1.55,43.36,53.7,7.38,9.8,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,-0.59
8916,Team_15,Team_10,1580,1669,-89,2,7,-5,2.51,0.94,0.75,1.8,64.74,37.44,6.52,8.57,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.71
8917,Team_10,Team_17,1658,1711,-53,8,13,-5,0.64,1.09,1.1,0.98,40.7,63.58,13.58,17.88,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.34
8918,Team_7,Team_3,1618,1929,-311,1,5,-4,1.47,0.86,2.0,1.49,62.26,35.31,14.88,9.05,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.02
8919,Team_12,Team_6,1794,1697,97,5,9,-4,1.78,0.96,0.58,1.81,53.15,44.98,6.74,7.46,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.03
8920,Team_9,Team_7,1484,1805,-321,0,3,-3,2.14,2.4,1.22,0.69,59.09,44.58,14.23,9.09,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.45
8921,Team_6,Team_12,1656,1414,242,6,0,6,2.67,2.41,1.4,2.09,43.9,52.06,11.39,19.87,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.58
8922,Team_9,Team_5,1609,1870,-261,3,9,-6,2.61,2.02,1.16,0.75,40.17,61.31,11.57,7.12,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,1.86
8923,Team_4,Team_5,1659,1980,-321,3,0,3,0.64,2.07,0.92,2.0,42.37,59.55,18.19,15.86,Defensive,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.36
8924,Team_19,Team_1,1485,1626,-141,11,12,-1,0.81,1.3,1.51,2.11,47.39,54.46,7.41,9.75,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Draw,-1.3
8925,Team_13,Team_7,1927,1562,365,13,11,2,1.49,1.44,2.0,0.55,62.02,41.33,8.81,11.69,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.94
8926,Team_17,Team_14,1714,1655,59,0,2,-2,2.18,0.86,1.31,1.37,42.37,55.88,16.28,8.38,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Away Win,0.81
8927,Team_1,Team_17,1588,1690,-102,4,0,4,1.61,1.91,0.7,1.49,52.73,44.5,9.6,7.21,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.12
8928,Team_13,Team_1,1633,1534,99,3,6,-3,2.31,2.55,0.91,0.94,43.08,57.33,19.5,9.41,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,1.37
8929,Team_7,Team_1,1442,1463,-21,13,1,12,1.01,2.77,0.51,1.96,57.21,44.38,10.41,8.6,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.95
8930,Team_14,Team_16,1934,1856,78,6,13,-7,0.78,1.56,1.98,1.85,54.52,42.54,10.54,15.15,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,-1.07
8931,Team_16,Team_15,1927,1567,360,4,6,-2,1.83,0.51,1.75,1.93,41.15,57.84,17.88,14.36,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.1
8932,Team_10,Team_6,1673,1613,60,5,10,-5,2.2,2.09,1.5,0.6,56.07,39.45,17.51,18.17,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.6
8933,Team_1,Team_10,1620,1858,-238,1,10,-9,1.42,1.17,1.32,1.45,59.16,41.86,17.98,19.1,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.03
8934,Team_7,Team_6,1456,1745,-289,14,12,2,2.58,0.57,1.72,1.34,41.53,60.93,11.5,13.38,Attacking,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.24
8935,Team_1,Team_7,1792,1426,366,9,0,9,1.68,2.2,0.86,0.9,61.32,35.92,12.27,15.73,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.78
8936,Team_17,Team_6,1431,1977,-546,2,7,-5,0.98,2.41,1.82,0.84,59.28,38.94,13.91,19.59,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.14
8937,Team_13,Team_7,1617,1600,17,4,13,-9,1.09,1.89,0.7,2.04,54.82,46.03,6.78,11.9,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.95
8938,Team_8,Team_11,1422,1425,-3,14,2,12,1.31,1.49,0.71,0.93,58.17,44.65,8.55,10.57,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.38
8939,Team_4,Team_18,1516,1767,-251,14,6,8,1.22,0.63,1.92,0.99,48.75,55.65,8.65,8.86,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.23
8940,Team_18,Team_1,1598,1602,-4,0,13,-13,2.67,1.46,0.84,0.97,40.59,56.56,6.22,19.46,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,1.7
8941,Team_17,Team_14,1715,1911,-196,11,0,11,2.35,2.09,1.82,0.53,61.68,42.18,17.78,16.22,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.82
8942,Team_18,Team_11,1593,1760,-167,3,10,-7,1.17,1.52,0.96,1.98,64.11,38.6,12.67,8.04,Defensive,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.81
8943,Team_4,Team_4,1909,1412,497,8,6,2,0.87,0.61,2.03,1.9,63.36,35.22,15.21,18.1,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-1.03
8944,Team_16,Team_20,1554,1454,100,2,10,-8,0.58,2.29,0.92,1.93,43.69,58.0,16.35,13.28,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,-1.35
8945,Team_13,Team_14,1766,1766,0,8,1,7,0.74,2.24,0.6,1.49,40.72,58.89,7.94,15.11,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,-0.75
8946,Team_8,Team_13,1722,1928,-206,12,10,2,2.32,2.48,1.33,1.89,43.85,56.92,13.72,18.55,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.43
8947,Team_6,Team_17,1937,1773,164,2,0,2,2.48,1.49,1.06,1.37,52.81,50.78,8.68,13.26,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.11
8948,Team_14,Team_11,1937,1853,84,14,11,3,2.45,2.28,0.61,1.26,57.6,43.8,10.73,12.14,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,1.19
8949,Team_1,Team_7,1482,1711,-229,1,5,-4,2.21,1.63,1.86,1.27,41.04,62.55,16.27,8.41,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.94
8950,Team_2,Team_6,1480,1509,-29,14,11,3,1.61,1.55,0.81,0.82,46.12,55.97,10.58,14.12,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.79
8951,Team_8,Team_16,1421,1825,-404,9,4,5,2.5,0.81,1.7,0.99,54.87,46.6,16.54,13.12,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.51
8952,Team_7,Team_4,1467,1425,42,10,12,-2,1.4,0.85,1.36,0.94,48.07,50.09,10.84,12.97,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.46
8953,Team_9,Team_11,1693,1741,-48,10,8,2,2.24,1.06,0.95,1.31,64.53,35.97,17.39,18.86,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.93
8954,Team_11,Team_14,1624,1815,-191,5,3,2,0.73,2.51,0.71,1.59,62.21,33.85,19.99,12.75,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.86
8955,Team_11,Team_2,1533,1635,-102,3,7,-4,1.55,0.91,1.33,1.51,40.64,61.81,13.86,7.53,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,0.04
8956,Team_12,Team_13,1876,1709,167,1,13,-12,1.9,1.82,1.82,2.18,64.43,31.81,12.33,11.91,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.28
8957,Team_15,Team_3,1851,1510,341,13,7,6,2.31,0.65,1.66,2.18,57.18,41.12,13.09,19.9,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.13
8958,Team_5,Team_10,1475,1422,53,7,5,2,2.02,1.82,1.65,1.99,53.35,48.86,17.26,15.74,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.03
8959,Team_12,Team_6,1764,1694,70,11,0,11,0.58,0.82,1.17,1.33,42.48,56.92,18.75,14.32,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,-0.75
8960,Team_1,Team_3,1660,1923,-263,12,6,6,1.05,2.67,1.06,0.58,59.59,43.32,18.46,17.47,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.47
8961,Team_9,Team_19,1578,1956,-378,6,6,0,2.34,1.81,1.66,1.31,55.49,49.03,19.83,14.79,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.03
8962,Team_14,Team_9,1646,1505,141,4,9,-5,2.63,2.03,1.28,1.63,43.02,61.41,13.31,10.68,Possession,Possession,High Press,Low Block,4-3-3,5-3-2,Draw,1.0
8963,Team_13,Team_3,1789,1982,-193,10,14,-4,1.78,1.27,1.21,1.47,57.22,39.61,19.09,11.8,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.31
8964,Team_15,Team_14,1906,1684,222,4,5,-1,1.83,2.07,1.58,0.92,64.07,35.65,7.38,19.97,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.91
8965,Team_17,Team_6,1908,1517,391,11,5,6,1.75,1.33,0.8,1.88,48.28,51.88,13.12,16.37,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.13
8966,Team_4,Team_19,1631,1407,224,1,11,-10,1.48,1.12,1.08,1.71,54.06,41.45,13.11,19.37,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.23
8967,Team_19,Team_1,1479,1630,-151,6,1,5,2.7,0.56,1.09,0.61,46.65,53.9,12.19,11.09,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,2.09
8968,Team_9,Team_19,1677,1679,-2,10,0,10,2.62,2.12,1.29,1.28,47.87,52.99,14.42,8.38,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.34
8969,Team_9,Team_11,1798,1509,289,7,1,6,2.12,2.09,1.4,0.56,54.49,44.4,9.81,12.86,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,1.56
8970,Team_13,Team_3,1611,1499,112,11,14,-3,2.72,1.47,0.79,1.03,43.62,58.23,8.23,13.26,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,1.69
8971,Team_11,Team_11,1623,1981,-358,5,14,-9,0.97,2.23,1.02,2.18,44.17,50.85,13.55,6.96,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.21
8972,Team_19,Team_3,1961,1531,430,3,10,-7,1.29,0.83,0.56,1.03,60.53,36.93,14.38,19.85,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.26
8973,Team_13,Team_15,1438,1577,-139,7,0,7,2.31,0.52,0.55,0.57,49.12,50.28,17.3,14.91,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.74
8974,Team_7,Team_19,1650,1443,207,13,11,2,2.51,0.92,1.59,0.75,56.87,46.23,10.2,8.34,Defensive,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,1.76
8975,Team_1,Team_4,1771,1627,144,9,2,7,1.76,1.73,1.48,1.34,61.58,38.49,14.34,19.72,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Draw,0.42
8976,Team_5,Team_15,1826,1595,231,12,3,9,1.79,2.12,0.71,0.78,40.61,61.83,8.83,18.62,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,1.01
8977,Team_13,Team_4,1958,1424,534,8,0,8,1.93,2.63,1.11,1.52,49.76,46.43,8.02,6.9,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.41
8978,Team_14,Team_2,1626,1835,-209,14,2,12,0.78,1.53,0.86,0.67,48.05,53.69,6.52,15.61,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.11
8979,Team_15,Team_5,1654,1818,-164,14,1,13,2.36,0.75,2.16,1.82,57.26,47.63,15.64,7.46,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.54
8980,Team_1,Team_8,1572,1773,-201,1,2,-1,1.85,2.42,0.82,2.2,43.18,52.21,15.6,11.11,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.35
8981,Team_6,Team_1,1648,1602,46,8,9,-1,2.57,2.41,1.82,1.82,61.22,42.97,17.49,17.41,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,0.75
8982,Team_14,Team_8,1651,1572,79,0,14,-14,0.8,1.84,1.96,1.74,42.9,58.81,17.27,11.34,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,-0.94
8983,Team_1,Team_7,1968,1816,152,1,1,0,2.21,1.97,1.03,1.41,51.42,44.09,15.56,7.91,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.8
8984,Team_9,Team_17,1887,1845,42,5,12,-7,1.25,0.63,1.91,0.63,45.13,53.06,10.65,9.71,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.62
8985,Team_12,Team_14,1436,1697,-261,10,6,4,1.14,1.05,1.84,0.59,41.9,61.23,11.86,17.85,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.55
8986,Team_15,Team_4,1572,1839,-267,14,12,2,1.05,1.83,0.94,1.31,57.89,46.98,6.61,17.15,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.26
8987,Team_13,Team_11,1967,1528,439,11,1,10,1.68,2.06,1.45,2.17,64.97,30.6,16.19,16.45,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.49
8988,Team_7,Team_19,1619,1827,-208,10,0,10,1.47,1.18,1.85,1.41,51.38,48.18,17.4,9.37,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.06
8989,Team_16,Team_2,1496,1690,-194,10,13,-3,2.2,1.83,0.61,1.09,59.84,40.09,15.72,14.97,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,1.11
8990,Team_15,Team_7,1626,1737,-111,11,2,9,2.41,0.89,1.09,1.53,49.5,46.04,19.16,13.56,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.88
8991,Team_9,Team_20,1417,1429,-12,7,11,-4,2.05,2.5,1.23,1.98,43.77,52.01,17.39,19.65,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,0.07
8992,Team_9,Team_14,1604,1890,-286,0,6,-6,2.78,2.12,1.37,0.92,57.49,38.28,11.82,10.85,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.86
8993,Team_2,Team_12,1720,1741,-21,12,2,10,2.49,1.41,2.02,1.77,57.89,44.79,13.05,9.77,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.72
8994,Team_6,Team_11,1787,1689,98,11,9,2,2.01,1.3,0.6,1.14,62.11,39.95,11.4,8.95,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,0.87
8995,Team_5,Team_19,1906,1719,187,10,13,-3,2.57,2.0,2.06,1.54,58.79,45.14,12.49,8.21,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,1.03
8996,Team_14,Team_5,1585,1786,-201,4,5,-1,0.57,2.33,0.97,1.52,49.46,48.18,13.1,11.24,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.95
8997,Team_16,Team_17,1632,1432,200,4,10,-6,1.1,1.85,0.9,1.81,60.37,36.25,19.67,9.73,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.71
8998,Team_11,Team_17,1476,1547,-71,2,5,-3,2.76,1.29,1.61,1.67,55.66,44.13,16.97,16.75,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Away Win,1.09
8999,Team_3,Team_10,1525,1584,-59,9,0,9,2.27,0.8,1.31,0.72,59.75,43.1,10.63,10.59,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,1.55
9000,Team_11,Team_20,1577,1990,-413,6,7,-1,2.31,1.28,0.8,0.76,42.19,62.13,12.81,19.52,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.55
9001,Team_2,Team_1,1472,1893,-421,10,13,-3,1.51,1.34,1.38,0.86,51.29,44.0,8.09,18.2,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.65
9002,Team_2,Team_15,1906,1754,152,11,13,-2,1.32,1.93,0.51,2.11,53.86,44.95,18.09,12.95,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.79
9003,Team_13,Team_15,1934,1879,55,13,0,13,1.82,2.67,1.0,0.8,61.63,38.59,15.73,7.55,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,1.02
9004,Team_16,Team_10,1953,1457,496,3,4,-1,1.25,2.45,1.28,1.19,44.59,52.96,9.83,11.68,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.06
9005,Team_8,Team_19,1883,1966,-83,10,3,7,1.75,1.57,1.59,1.78,64.48,40.5,18.05,6.6,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.03
9006,Team_7,Team_4,1849,1855,-6,10,1,9,2.5,2.25,1.57,0.83,64.29,39.7,18.79,13.11,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,1.67
9007,Team_3,Team_17,1870,1911,-41,7,2,5,2.01,2.63,1.47,1.99,47.89,47.53,12.11,8.8,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.02
9008,Team_4,Team_7,1526,1715,-189,14,6,8,2.3,1.56,2.02,1.26,55.0,42.13,6.33,14.46,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.04
9009,Team_10,Team_5,1698,1408,290,0,9,-9,2.44,2.28,1.69,1.23,52.22,50.57,8.22,16.04,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,1.21
9010,Team_12,Team_3,1520,1702,-182,11,14,-3,1.52,2.3,0.7,1.56,50.52,46.99,18.48,12.69,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.04
9011,Team_19,Team_2,1705,1430,275,1,3,-2,1.26,1.19,1.68,1.09,54.44,46.22,6.22,15.7,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.17
9012,Team_20,Team_10,1985,1403,582,5,14,-9,0.98,1.93,1.17,0.73,49.65,49.51,14.8,8.15,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.25
9013,Team_6,Team_19,1593,1964,-371,9,2,7,2.71,1.73,1.52,0.82,59.45,40.77,12.81,8.49,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.89
9014,Team_11,Team_19,1541,1556,-15,4,9,-5,1.01,1.88,1.36,1.32,44.08,60.01,14.51,14.7,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,-0.31
9015,Team_8,Team_5,1823,1981,-158,1,8,-7,2.7,2.09,0.77,0.61,53.71,50.73,10.47,18.38,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,2.09
9016,Team_14,Team_15,1985,1584,401,6,3,3,1.89,0.95,0.69,1.27,41.43,58.96,15.56,19.24,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.62
